Customer ID,Gender,GivenName,Surname,Age,City,State,StateFull,CountryFull,Segment,Policy Number
4565,Male,Samuel,Delprat,84,WRATTENS FOREST,QLD,Queensland,Australia,Gold,97698984
4579,Male,Archer,Clarkson,55,HELENSVALE,QLD,Queensland,Australia,Platinum,2826603
4582,Male,Angus,Walpole,41,BURUA,QLD,Queensland,Australia,Platinum,5637902
4583,Female,Laura,McKillop,56,WALLU,QLD,Queensland,Australia,Gold,684917
4593,Female,Annabelle,Baldwinson,71,CAMOOWEAL,QLD,Queensland,Australia,Silver,50530502
4595,Male,Nicholas,Kossak,24,BURLEIGH DC,QLD,Queensland,Australia,Silver,55375336
4598,Female,Ava,Reibey,75,BOLLON,QLD,Queensland,Australia,Silver,88219860
4600,Male,Charlie,Teakle,61,NOCKATUNGA,QLD,Queensland,Australia,Platinum,11321464
4602,Male,John,Joris,26,TAYLORS BEACH,QLD,Queensland,Australia,Silver,51782900
4605,Male,Jackson,Alfred,34,BALLOGIE,QLD,Queensland,Australia,Gold,79684052
4606,Female,Claire,Melrose,71,ABINGDON DOWNS,QLD,Queensland,Australia,Gold,33388955
4609,Male,Ethan,Mitchel,58,WARBURTON,QLD,Queensland,Australia,Gold,25911723
4610,Female,Mariam,Diggles,70,NORTH TAMBORINE,QLD,Queensland,Australia,Gold,43835111
4618,Male,Justin,Newton,63,KARAWATHA,QLD,Queensland,Australia,Silver,43274445
4622,Male,Henry,Bidwill,24,SURBITON,QLD,Queensland,Australia,Gold,48123371
4625,Male,Austin,Olden,72,HORSE CREEK,QLD,Queensland,Australia,Silver,31544218
4628,Male,Jackson,MacNeil,81,GAILES,QLD,Queensland,Australia,Platinum,17988761
4632,Female,Sarah,Parker,83,CHINCHILLA,QLD,Queensland,Australia,Platinum,24579230
4637,Male,Callum,Basser,52,LONG ISLAND,QLD,Queensland,Australia,Platinum,69784948
4639,Female,Tayla,Colton,41,ST HELENS,QLD,Queensland,Australia,Platinum,82637488
4640,Male,Dylan,Busby,31,EPSOM,QLD,Queensland,Australia,Platinum,69546234
4647,Female,Alica,Eliott,81,RED RIVER,QLD,Queensland,Australia,Platinum,88205244
4649,Male,Bailey,Barron,79,GREEN ISLAND,QLD,Queensland,Australia,Silver,65176261
4653,Male,John,Whish,62,CHURCHABLE,QLD,Queensland,Australia,Platinum,68043469
4654,Male,Jett,Charles,25,CALLIOPE,QLD,Queensland,Australia,Silver,28901838
4656,Female,Summer,Bligh,24,LYNAM,QLD,Queensland,Australia,Silver,29827063
4660,Female,Sophie,Moreton,52,BASALT,QLD,Queensland,Australia,Gold,2651238
4668,Male,Jeremy,Ellwood,70,BACK PLAINS,QLD,Queensland,Australia,Silver,24731953
4671,Male,Elijah,Struth,20,GLENROY,QLD,Queensland,Australia,Silver,22757111
4673,Male,Toby,Gorman,75,TOONPAN,QLD,Queensland,Australia,Platinum,4825630
4679,Female,Bethany,McCaffrey,84,KULGUN,QLD,Queensland,Australia,Silver,79076671
4682,Male,Jeremy,Fairweather,80,KILLARNEY,QLD,Queensland,Australia,Gold,24425598
4684,Male,Jett,Newson,52,CHIRN PARK,QLD,Queensland,Australia,Platinum,18842998
4689,Male,Brayden,Rosa,32,COVERTY,QLD,Queensland,Australia,Gold,64232162
4694,Male,Alexander,Hills,78,BENAIR,QLD,Queensland,Australia,Gold,47593811
4696,Female,Amber,Vickers,22,YULEBA,QLD,Queensland,Australia,Silver,51614063
4698,Male,Rory,Pasley,62,WANGAN,QLD,Queensland,Australia,Platinum,17822941
4706,Female,Maddison,Pigot,81,DEGARRA,QLD,Queensland,Australia,Silver,88485026
4718,Male,Tyson,Cleary,66,NORTH BOOVAL,QLD,Queensland,Australia,Platinum,4670110
4725,Female,Audrey,Mackennal,40,SURAT,QLD,Queensland,Australia,Gold,94707478
4726,Female,Alana,Schwarz,38,SOUTH END,QLD,Queensland,Australia,Platinum,84750350
4729,Male,Dylan,Lonergan,48,HANNAFORD,QLD,Queensland,Australia,Gold,54104093
4745,Female,Mariam,Spofforth,63,REDCLIFFE,QLD,Queensland,Australia,Platinum,56985348
4751,Male,Bailey,Wollstonecraft,48,MOORES POCKET,QLD,Queensland,Australia,Gold,7612263
4753,Male,Mitchell,Darling,30,TORRENS CREEK,QLD,Queensland,Australia,Silver,92072325
4757,Male,Callum,Glauert,61,YANDARAN,QLD,Queensland,Australia,Silver,9884961
4767,Male,Lucas,Strange,83,CONONDALE,QLD,Queensland,Australia,Gold,66433307
4768,Female,Kayla,Desaillly,23,CLARENDON,QLD,Queensland,Australia,Silver,87806780
4769,Female,Abbey,Harington,27,MAPLETON,QLD,Queensland,Australia,Gold,36252290
4783,Female,Poppy,Leggett,25,ISIS RIVER,QLD,Queensland,Australia,Gold,41183129
4784,Female,Caitlin,MacNeil,83,NEARUM,QLD,Queensland,Australia,Silver,64488787
4785,Male,Xavier,Fadden,59,ROCKYVIEW,QLD,Queensland,Australia,Gold,59793195
4786,Male,Julian,Mullan,66,SOUTH STRADBROKE,QLD,Queensland,Australia,Platinum,86621241
4791,Male,Dean,Pearce,82,NORWIN,QLD,Queensland,Australia,Gold,7583327
4793,Female,Mary,Bidwill,84,MUTCHILBA,QLD,Queensland,Australia,Platinum,21840370
4796,Male,Callum,Charles,60,AMAMOOR CREEK,QLD,Queensland,Australia,Platinum,56016308
4809,Female,Hayley,Gleadow,56,UPPER STONE,QLD,Queensland,Australia,Gold,74018124
4810,Female,Ruby,Kornweibel,25,RIVERTON,QLD,Queensland,Australia,Gold,33372960
4812,Female,Gabrielle,Keogh,51,YERRA,QLD,Queensland,Australia,Silver,61822313
4815,Female,Georgia,Browne,37,BUNYA MOUNTAINS,QLD,Queensland,Australia,Gold,64622689
4821,Female,Madeline,Mackie,42,CENTENARY HEIGHTS,QLD,Queensland,Australia,Silver,62817167
4825,Male,Patrick,Dangar,77,CHANCES PLAIN,QLD,Queensland,Australia,Platinum,59844014
4829,Male,Harrison,Rowley,82,MARCUS BEACH,QLD,Queensland,Australia,Silver,20094509
4832,Female,Elizabeth,Clucas,20,EERWAH VALE,QLD,Queensland,Australia,Gold,4412224
4833,Female,Alica,McNab,35,TABRAGALBA,QLD,Queensland,Australia,Gold,63302860
4836,Male,Dean,Boniwell,19,DRAPER,QLD,Queensland,Australia,Gold,88072401
4846,Female,Anna,Holroyd,27,MOTHAR MOUNTAIN,QLD,Queensland,Australia,Gold,524714
4849,Female,Lauren,Dhakiyarr,42,MOSMAN PARK,QLD,Queensland,Australia,Silver,49889826
4857,Male,Thomas,Schenk,45,GLENCOE,QLD,Queensland,Australia,Platinum,42238471
4861,Female,Evie,Plunkett,81,PRINCE HENRY HEIGHTS,QLD,Queensland,Australia,Gold,19797068
4869,Female,Amelia,Payten,48,JOLLYS LOOKOUT,QLD,Queensland,Australia,Gold,98537678
4872,Male,Harrison,Quentin,20,AMITY POINT,QLD,Queensland,Australia,Gold,6448798
4875,Female,Claudia,Hawker,35,KALUNGA,QLD,Queensland,Australia,Platinum,13687254
4880,Female,Skye,Lindt,81,MOUNT LUKE,QLD,Queensland,Australia,Gold,54275283
4881,Female,Mary,Kaleski,84,NUNDUBBERMERE,QLD,Queensland,Australia,Silver,24066155
4883,Male,Oscar,Alston,85,WOODY POINT,QLD,Queensland,Australia,Gold,13435930
4895,Female,Matilda,Kingsley,47,SHELLY BEACH,QLD,Queensland,Australia,Gold,47879302
4900,Female,Lilly,Massina,81,CLOYNA,QLD,Queensland,Australia,Platinum,96396042
4906,Male,Riley,Agostini,23,WACOL,QLD,Queensland,Australia,Platinum,10330282
4909,Female,Natasha,Cuningham,70,GEORGINA,QLD,Queensland,Australia,Gold,62936024
4918,Female,Sophie,Innes,62,BURRUM TOWN,QLD,Queensland,Australia,Platinum,97514893
4919,Male,Daniel,Franklin,19,EMU VALE,QLD,Queensland,Australia,Gold,14502132
4921,Male,Thomas,Brake,78,PALUMA,QLD,Queensland,Australia,Platinum,47730500
4925,Female,Anna,Hercus,29,MORTON VALE,QLD,Queensland,Australia,Silver,87092380
4927,Male,Nate,O'Ferrall,56,BLACKSTONE,QLD,Queensland,Australia,Platinum,77542182
4928,Male,Sam,Kane,52,GREEN HILL,QLD,Queensland,Australia,Gold,40950624
4929,Female,Gabriella,Hateley,61,HAMPTON,QLD,Queensland,Australia,Gold,97115798
4941,Male,Elijah,Monson,36,ALABAMA HILL,QLD,Queensland,Australia,Platinum,7891927
4944,Male,Jordan,McLerie,82,SOUTH TOOWOOMBA,QLD,Queensland,Australia,Gold,38183407
4948,Female,Makayla,Virgo,76,ANDERGROVE,QLD,Queensland,Australia,Silver,39959660
4953,Male,Kai,Flannery,25,WEBB,QLD,Queensland,Australia,Gold,41009563
4956,Male,Jasper,Goldsmith,45,MALPAS-TRENTON,QLD,Queensland,Australia,Silver,6540450
4967,Male,Jaxon,Mullawirraburka,72,GLEN EDEN,QLD,Queensland,Australia,Silver,66521486
4975,Female,Skye,Follett,53,LILYDALE,QLD,Queensland,Australia,Gold,69051073
4985,Male,Jaxon,Heffron,21,MYSTERTON,QLD,Queensland,Australia,Silver,97545488
4995,Female,Madeline,Saville,32,NERANG DC,QLD,Queensland,Australia,Platinum,89279906
5001,Male,Cody,Atkin,71,OOMBABEER,QLD,Queensland,Australia,Silver,96795533
5005,Female,Emma,Brigden,40,DUNDAS,QLD,Queensland,Australia,Silver,72833904
5006,Male,Declan,Newbold,83,CENTRAL QUEENSLAND MC,QLD,Queensland,Australia,Silver,3771752
5016,Female,Sarah,Gunson,69,STOKES,QLD,Queensland,Australia,Silver,41660649
5029,Female,Alice,Cary,55,SUNNYBANK HILLS,QLD,Queensland,Australia,Silver,72363393
5030,Female,Abigail,Albert,82,CARRINGTON,QLD,Queensland,Australia,Gold,41106232
5032,Male,Sebastian,Jauncey,54,WEST GLADSTONE,QLD,Queensland,Australia,Gold,31740615
5035,Male,Spencer,Beet,23,CANAL CREEK,QLD,Queensland,Australia,Platinum,23461064
5036,Female,Eve,Hyde,42,HORTON,QLD,Queensland,Australia,Silver,33628986
5039,Male,Caleb,Birtwistle,60,HOLLOWAYS BEACH,QLD,Queensland,Australia,Silver,99674493
5042,Male,Brock,McGaw,48,HAIGSLEA,QLD,Queensland,Australia,Platinum,20299860
5047,Male,Blake,Doolan,77,PINELANDS,QLD,Queensland,Australia,Platinum,42083620
5049,Female,Maya,Morant,73,ABERGOWRIE,QLD,Queensland,Australia,Gold,88881417
5057,Male,Blake,Joseph,80,BOONENNE,QLD,Queensland,Australia,Gold,73491759
5060,Female,Bella,Stang,30,GHEERULLA,QLD,Queensland,Australia,Silver,71108745
5061,Male,Tristan,Andronicus,85,BANANA,QLD,Queensland,Australia,Silver,9017297
5070,Male,Tyler,Mackennal,81,DEGILBO,QLD,Queensland,Australia,Silver,15965610
5071,Male,Darcy,Bailey,77,EVERTON PARK,QLD,Queensland,Australia,Platinum,12779477
5073,Female,Leah,Plate,72,IPSWICH,QLD,Queensland,Australia,Platinum,51842529
5082,Male,Brayden,Govett,64,TOWNSVILLE MC,QLD,Queensland,Australia,Gold,62861656
5083,Female,Lucy,Southee,76,KAWUNGAN,QLD,Queensland,Australia,Gold,98083602
5090,Male,Darcy,Funnell,82,SHIRBOURNE,QLD,Queensland,Australia,Silver,9130207
5101,Male,Koby,Ashley,81,CANAGA,QLD,Queensland,Australia,Silver,51525505
5102,Female,Caitlin,Irvine,25,Q SUPERCENTRE,QLD,Queensland,Australia,Platinum,54963203
5103,Male,Oscar,Seymour-Symers,50,SOUTHSIDE,QLD,Queensland,Australia,Silver,90877047
5108,Female,Anna,Loyau,70,GLADSTONE DC,QLD,Queensland,Australia,Silver,84278116
5109,Male,Dean,Greenhalgh,21,PINNACLES,QLD,Queensland,Australia,Gold,95856633
5110,Female,Milla,Hirsch,24,SABINE,QLD,Queensland,Australia,Platinum,67335178
5112,Male,Thomas,Suttor,83,FLYING FOX,QLD,Queensland,Australia,Silver,77765380
5123,Male,Cody,Flynn,34,RUNNING CREEK,QLD,Queensland,Australia,Platinum,18818452
5124,Female,Abbey,Bowker,66,KEPERRA,QLD,Queensland,Australia,Silver,22371148
5127,Male,Will,Onians,59,BUNGADOO,QLD,Queensland,Australia,Silver,73876406
5153,Female,Jasmine,Goodchild,66,BOWEN,QLD,Queensland,Australia,Platinum,86301362
5156,Female,Olivia,Mowll,83,COORADA,QLD,Queensland,Australia,Platinum,89737880
5165,Female,Lucy,Alcorn,82,TELLEBANG,QLD,Queensland,Australia,Gold,15167164
5172,Male,James,Jones,70,DARNLEY ISLAND,QLD,Queensland,Australia,Silver,83500012
5203,Male,Hayden,Hoolan,22,MILES,QLD,Queensland,Australia,Silver,39881885
5204,Male,Joshua,Jacka,28,BELLBIRD PARK,QLD,Queensland,Australia,Platinum,28239562
5205,Male,Leo,Mead,32,BURNSIDE,QLD,Queensland,Australia,Platinum,5237298
5210,Female,Brooke,Watsford,61,TAMROOKUM CREEK,QLD,Queensland,Australia,Silver,79889315
5211,Male,Michael,Yuen,84,HOBARTVILLE,QLD,Queensland,Australia,Gold,21774504
5214,Female,Lilian,Kenny,51,CALLEMONDAH,QLD,Queensland,Australia,Silver,93910318
5219,Male,Oscar,Opas,82,MOUNT MARLOW,QLD,Queensland,Australia,Gold,73869174
5220,Male,Christopher,Dittmer,45,DERRI DERRA,QLD,Queensland,Australia,Platinum,83827886
5222,Male,Jonathan,Cohn,58,MOORANG,QLD,Queensland,Australia,Platinum,80295177
5223,Male,Jasper,Eliott,62,HIGHLAND PLAINS,QLD,Queensland,Australia,Gold,28820224
5224,Male,Noah,D'Arcy,55,LANDSBOROUGH,QLD,Queensland,Australia,Gold,93455608
5241,Male,Archer,Boniwell,58,BEENLEIGH,QLD,Queensland,Australia,Gold,80906058
5243,Male,Tyler,Bonython,25,CANNONVALE,QLD,Queensland,Australia,Platinum,4889618
5251,Female,Caitlin,Moynihan,68,CURRAJAH,QLD,Queensland,Australia,Platinum,90234649
5253,Female,Chloe,Carson-Cooling,20,BLACKALL,QLD,Queensland,Australia,Silver,67053065
5257,Male,Darcy,Brewer,75,TAUNTON,QLD,Queensland,Australia,Platinum,86886912
5269,Female,Ruby,Boucher,84,TUGUN HEIGHTS,QLD,Queensland,Australia,Silver,39497578
5270,Female,Olivia,Kneeshaw,38,NORTH MACKAY,QLD,Queensland,Australia,Platinum,77006395
5272,Male,Tristan,Lansell,63,JOLLYS LOOKOUT,QLD,Queensland,Australia,Platinum,96117138
5273,Male,Ethan,Sneddon,40,DURONG SOUTH,QLD,Queensland,Australia,Platinum,46076833
5276,Male,Isaac,Ratcliffe,24,WOREE,QLD,Queensland,Australia,Gold,87607602
5285,Female,Lola,Gunn,31,IRVINGDALE,QLD,Queensland,Australia,Platinum,58199134
5289,Male,Lachlan,Love,81,THE COMMON,QLD,Queensland,Australia,Platinum,12827012
5291,Male,William,Glassey,55,RUBYVALE,QLD,Queensland,Australia,Silver,38369609
5295,Male,Tristan,Emmett,62,LYNAM,QLD,Queensland,Australia,Gold,17664594
5297,Male,Alex,Lord,34,TANDORA,QLD,Queensland,Australia,Gold,75884662
5298,Female,Mariam,Mellor,23,ALLOWAY,QLD,Queensland,Australia,Silver,22580237
5304,Male,Jayden,Wilton,68,GOOGA CREEK,QLD,Queensland,Australia,Silver,98401568
5309,Male,Luca,Kay,58,KENMORE HILLS,QLD,Queensland,Australia,Platinum,65898611
5314,Male,Lincoln,McGibbon,57,BUNDABERG NORTH,QLD,Queensland,Australia,Silver,69527165
5315,Female,Charli,Shearer,33,WEST ROCKHAMPTON,QLD,Queensland,Australia,Silver,88567057
5320,Male,Patrick,Cardell,39,TOONPAN,QLD,Queensland,Australia,Platinum,3915179
5322,Male,Elijah,Oala-Rarua,78,CURRIMUNDI,QLD,Queensland,Australia,Gold,95863608
5327,Female,Zara,Price,34,ASHMORE CITY,QLD,Queensland,Australia,Gold,84861821
5329,Male,Bailey,Sachse,25,WYAGA,QLD,Queensland,Australia,Gold,89365012
5330,Male,Declan,Wendt,49,ARCHERFIELD,QLD,Queensland,Australia,Silver,29459272
5332,Female,Jorja,Truebridge,78,MOUNT HALLEN,QLD,Queensland,Australia,Silver,41858838
5334,Female,Lily,Gratton,84,GREENBANK,QLD,Queensland,Australia,Platinum,6985105
5337,Male,Sebastian,Hosking,80,PALMERSTON,QLD,Queensland,Australia,Platinum,73686151
5339,Male,Jacob,Gwynne,23,SOUTHBROOK,QLD,Queensland,Australia,Silver,84080397
5344,Male,Noah,McDowall,63,BOOGAN,QLD,Queensland,Australia,Platinum,75483471
5345,Male,George,Mackennal,55,MORAYFIELD,QLD,Queensland,Australia,Platinum,86977841
5349,Male,Liam,Burdett,80,WALLUMBILLA,QLD,Queensland,Australia,Gold,9897435
5366,Female,Natalie,Singh,27,CALOUNDRA,QLD,Queensland,Australia,Platinum,28528593
5367,Male,Harrison,Wymark,54,LEYDENS HILL,QLD,Queensland,Australia,Platinum,26346435
5368,Female,Molly,Gilles,85,VILLENEUVE,QLD,Queensland,Australia,Gold,71259484
5371,Male,Jeremy,Corin,28,CHANDLER,QLD,Queensland,Australia,Platinum,83135790
5375,Female,Brianna,Lilly,63,BOOVAL BC,QLD,Queensland,Australia,Silver,93133382
5384,Female,Jorja,Pattison,75,COONDOO,QLD,Queensland,Australia,Silver,24247912
5393,Male,Beau,McCubbin,59,BOULDERCOMBE,QLD,Queensland,Australia,Silver,67849831
5394,Male,Jake,O'Connell,50,IRONGATE,QLD,Queensland,Australia,Gold,96439205
5396,Male,Tristan,Moowattin,73,GRASSDALE,QLD,Queensland,Australia,Gold,58451675
5417,Male,Aaron,De La Condamine,69,SUNSHINE PLAZA,QLD,Queensland,Australia,Platinum,57452812
5418,Female,Sofia,Darley,82,WONDALLI,QLD,Queensland,Australia,Platinum,65208978
5420,Male,Darcy,Shumack,26,SUNSHINE COAST MC,QLD,Queensland,Australia,Platinum,46850664
5423,Female,Charlotte,Fitz,48,DAJARRA,QLD,Queensland,Australia,Gold,19888335
5424,Female,Alyssa,St Leon,51,PINKENBA,QLD,Queensland,Australia,Silver,11256971
5427,Male,Justin,Hennessy,83,WONBAH FOREST,QLD,Queensland,Australia,Silver,75740670
5428,Female,Kaitlyn,Winder,85,GROOMSVILLE,QLD,Queensland,Australia,Silver,30308603
5429,Female,Emma,De Beuzeville,53,NEWTOWN,QLD,Queensland,Australia,Silver,47830722
5439,Female,Sarah,Checchi,42,LANDSBOROUGH,QLD,Queensland,Australia,Silver,21240949
5445,Female,Lucinda,Connely,83,BYBERA,QLD,Queensland,Australia,Platinum,9668010
5446,Female,Lola,Larra,76,PELICAN WATERS,QLD,Queensland,Australia,Silver,75584249
5453,Male,Noah,Littlejohn,60,GARFIELD,QLD,Queensland,Australia,Silver,35876762
5460,Male,Matthew,Kennion,60,CEDAR POCKET,QLD,Queensland,Australia,Platinum,91547167
5461,Male,Marcus,Mather,29,WURA,QLD,Queensland,Australia,Platinum,26489381
5468,Male,Lincoln,Marconi,73,BERAJONDO,QLD,Queensland,Australia,Platinum,85536305
5469,Male,Connor,Perrett,50,TROTTER CREEK,QLD,Queensland,Australia,Silver,54642340
5471,Male,Luke,Barker,25,CASHMERE,QLD,Queensland,Australia,Silver,48277521
5472,Male,Hudson,Tench,55,MACALISTER,QLD,Queensland,Australia,Gold,75253100
5480,Male,Edward,Cremean,74,LUSCOMBE,QLD,Queensland,Australia,Gold,91786474
5485,Female,Natalie,Wand,38,GLASTONBURY,QLD,Queensland,Australia,Platinum,44319438
5487,Male,Aaron,Groves,61,TOOWOOMBA,QLD,Queensland,Australia,Gold,62797588
5490,Male,Nate,Ayers,30,JULIA CREEK,QLD,Queensland,Australia,Platinum,53087610
5491,Female,Paige,Dibbs,29,MOOROOKA,QLD,Queensland,Australia,Silver,9089909
5496,Female,Ella,Pittmann,36,AIRLIE BEACH,QLD,Queensland,Australia,Gold,51937114
5504,Female,Madeleine,Pennington,75,TOOWOOMBA SOUTH,QLD,Queensland,Australia,Silver,74058370
5506,Male,John,Lyon,32,BEACONSFIELD,QLD,Queensland,Australia,Silver,5956279
5511,Female,Angelina,Lowrie,34,LIZARD,QLD,Queensland,Australia,Platinum,88191267
5512,Female,Mikayla,Nicklin,57,NUDGEE,QLD,Queensland,Australia,Gold,88568154
5513,Male,Beau,Moseley,45,SUMNER,QLD,Queensland,Australia,Gold,72897221
5517,Male,Sean,Bateson,75,YURUGA,QLD,Queensland,Australia,Gold,55181077
5518,Female,Gabrielle,Casimaty,56,TUEN,QLD,Queensland,Australia,Gold,14433289
5520,Female,Eden,Beggs,41,KALUNGA,QLD,Queensland,Australia,Gold,43870919
5534,Female,Madeleine,Philp,76,CHAPEL HILL,QLD,Queensland,Australia,Platinum,67885485
5535,Female,Isabella,Curlewis,40,BEERBURRUM,QLD,Queensland,Australia,Gold,94449212
5538,Male,Jayden,Bingle,34,BROMELTON,QLD,Queensland,Australia,Silver,82832559
5542,Male,Harrison,Pinschof,69,NEWTOWN,QLD,Queensland,Australia,Gold,39588036
5546,Female,Scarlett,Everingham,33,TENNYSON,QLD,Queensland,Australia,Silver,15556700
5557,Female,Stephanie,Jefferis,39,PEAK CROSSING,QLD,Queensland,Australia,Platinum,23093036
5560,Female,Laura,Dame,53,NORTH CAIRNS,QLD,Queensland,Australia,Gold,41265888
5561,Male,Brodie,Bremer,20,PIALBA,QLD,Queensland,Australia,Gold,73383254
5566,Male,Oliver,Permewan,83,MUNGUNGO,QLD,Queensland,Australia,Silver,86994190
5567,Female,Savannah,Tazewell,64,GEORGETOWN,QLD,Queensland,Australia,Platinum,65728354
5570,Male,Max,Lawry,57,LAKE EACHAM,QLD,Queensland,Australia,Platinum,88449595
5576,Female,Olivia,Streeton,84,MALANDA,QLD,Queensland,Australia,Silver,30722588
5586,Female,Ava,Waddy,82,BARELLAN POINT,QLD,Queensland,Australia,Gold,87386992
5594,Female,Skye,Henry,27,SHELL POCKET,QLD,Queensland,Australia,Gold,16836569
5595,Female,Eliza,Rusden,82,JONES HILL,QLD,Queensland,Australia,Silver,72701835
5600,Male,James,Argyle,25,SPRING CREEK,QLD,Queensland,Australia,Silver,26168345
5616,Female,Grace,Lang,40,THE COMMON,QLD,Queensland,Australia,Gold,39495961
5618,Male,Julian,Bromham,64,KIAMBA,QLD,Queensland,Australia,Silver,30541377
5630,Male,Darcy,Goldman,53,FLYING FOX,QLD,Queensland,Australia,Silver,26448461
5632,Female,Victoria,Herrod,81,SUSAN RIVER,QLD,Queensland,Australia,Gold,43294229
5638,Male,Julian,Nisbet,79,SELLHEIM,QLD,Queensland,Australia,Gold,51278697
5639,Male,Dean,Grove,21,MORELLA,QLD,Queensland,Australia,Silver,16868573
5646,Female,Molly,Perivolaris,41,TALDORA,QLD,Queensland,Australia,Platinum,9678191
5648,Female,Kate,Callaway,42,NORTHGATE,QLD,Queensland,Australia,Gold,17682306
5655,Male,Lincoln,Old,57,OCEAN VIEW,QLD,Queensland,Australia,Platinum,47227211
5661,Female,Ashley,Cobb,48,COQUETTE POINT,QLD,Queensland,Australia,Gold,86597851
5662,Male,Gabriel,Hargreaves,27,LISSNER,QLD,Queensland,Australia,Platinum,7829268
5680,Female,Jasmine,Beeby,48,WARRAMI,QLD,Queensland,Australia,Silver,55375413
5691,Female,Audrey,Bowker,52,MCINTOSH CREEK,QLD,Queensland,Australia,Gold,33389032
5708,Male,Hugo,Ramsbotham,72,BOODUA,QLD,Queensland,Australia,Gold,93915677
5710,Male,Cameron,Fairley,58,INALA,QLD,Queensland,Australia,Silver,31544295
5713,Male,Aiden,Keighley,25,GUNPOWDER,QLD,Queensland,Australia,Platinum,17988838
5714,Female,Amy,Roe,54,BLACKALL,QLD,Queensland,Australia,Platinum,4884208
5716,Female,Zara,McEachern,74,FRESHWATER POINT,QLD,Queensland,Australia,Gold,81854419
5718,Male,William,Trenerry,38,WARRA,QLD,Queensland,Australia,Gold,29479222
5721,Male,Aaron,Houston,67,BAJOOL,QLD,Queensland,Australia,Silver,53900926
5725,Female,Skye,Kitson,60,FAIRFIELD GARDENS,QLD,Queensland,Australia,Platinum,69546311
5726,Male,Justin,Hollway,26,NO. 5 BRANCH,QLD,Queensland,Australia,Silver,67427738
5730,Male,Liam,Kershaw,43,INKERMAN,QLD,Queensland,Australia,Silver,91137100
5731,Female,Hayley,Ingamells,28,MOY POCKET,QLD,Queensland,Australia,Silver,11187926
5733,Male,Lincoln,Dobson,31,MANAPOURI,QLD,Queensland,Australia,Platinum,40728369
5742,Male,Cooper,Falstein,78,MORWINCHA,QLD,Queensland,Australia,Gold,79637713
5747,Male,Aiden,Amos,82,MURPHYS CREEK,QLD,Queensland,Australia,Platinum,67268354
5748,Male,Jayden,Ahuia Ova,25,OAKENDEN,QLD,Queensland,Australia,Platinum,53908114
5755,Male,Benjamin,Betche,45,MOUNT COOT-THA,QLD,Queensland,Australia,Silver,95452744
5763,Male,Charlie,Dullo,67,LAMINGTON NATIONAL PARK,QLD,Queensland,Australia,Silver,55105875
5769,Female,Summer,Healy,67,SHELDON,QLD,Queensland,Australia,Platinum,18843075
5770,Male,Ben,De La Rue,65,BULLYARD,QLD,Queensland,Australia,Platinum,98180592
5773,Male,Nicholas,Dannevig,29,KANIGAN,QLD,Queensland,Australia,Platinum,16444984
5774,Male,John,Holme,33,CAIRNS NORTH,QLD,Queensland,Australia,Gold,64232239
5777,Male,Austin,Shore,19,GOOTCHIE,QLD,Queensland,Australia,Silver,76314739
5791,Male,Christian,Dugan,41,KAIRI,QLD,Queensland,Australia,Silver,88485103
5797,Female,Alyssa,Lilley,28,KUMBIA,QLD,Queensland,Australia,Platinum,43059526
5800,Female,Jessica,Torreggiani,47,KARARA,QLD,Queensland,Australia,Gold,81790285
5803,Male,John,Arkwookerum,48,CAMBOOYA,QLD,Queensland,Australia,Platinum,4670187
5806,Female,Matilda,Ruth,64,JINDALEE,QLD,Queensland,Australia,Gold,31654562
5810,Male,Andrew,Kashiwagi,48,HAMILTON PLAINS,QLD,Queensland,Australia,Gold,94707555
5811,Female,Poppy,Goodenough,44,BARMOYA,QLD,Queensland,Australia,Platinum,84750427
5816,Male,Isaac,Shillinglaw,49,NJATJAN,QLD,Queensland,Australia,Silver,57896487
5817,Female,Sienna,Kreitmayer,40,LAGUNA QUAYS,QLD,Queensland,Australia,Gold,70730623
5819,Male,Sean,Watkins,35,SINNAMON PARK,QLD,Queensland,Australia,Gold,48227255
5827,Male,Alex,Rowntree,43,RUSSELL ISLAND,QLD,Queensland,Australia,Silver,1123602
5828,Female,Audrey,Curnow,49,YULEBA,QLD,Queensland,Australia,Silver,97162930
5834,Male,Angus,Easterbrook,68,PALM ISLAND,QLD,Queensland,Australia,Gold,15557642
5836,Male,Charles,Pomeroy,45,THEODORE,QLD,Queensland,Australia,Gold,7612340
5839,Male,Charlie,Swinburne,49,ALICE RIVER,QLD,Queensland,Australia,Platinum,77571069
5840,Male,Cooper,Beak,64,RIFLE RANGE,QLD,Queensland,Australia,Platinum,69010347
5842,Female,Madison,Thynne,67,GLEN CAIRN,QLD,Queensland,Australia,Silver,9885038
5849,Male,Jayden,Colechin,78,BULLI CREEK,QLD,Queensland,Australia,Gold,11472453
5850,Female,Ava,Grahamslaw,74,CLAYFIELD,QLD,Queensland,Australia,Gold,97856940
5856,Female,Sienna,Prescott,19,HUMPHERY,QLD,Queensland,Australia,Gold,79440554
5859,Male,Cody,Luker,34,LILYVALE,QLD,Queensland,Australia,Platinum,4798267
5871,Female,Brooke,Gunter,43,ADARE,QLD,Queensland,Australia,Platinum,86621318
5874,Female,Angelina,Cascarret,27,WAMURAN BASIN,QLD,Queensland,Australia,Platinum,93872198
5877,Female,Makayla,McBurney,85,LARAVALE,QLD,Queensland,Australia,Gold,80670858
